id,season,prenda,nivel,subnivel,tipo_color_temporada,color,color_categoria,publishable,formales_informales,color_l,color_categoria_l,adventurous,application,basic,print,style,weather,talla_lookiero
11lF1398_bofrtwo0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,brown,MARRÓN,True,FR,l,B,two,freetime,0,smooth,boho,cold_season,"['M', 'S', 'L']"
11aF1398_bofrtwo0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,freetime,0,smooth,boho,cold_season,"['L', 'M', 'S']"
11hF1398_bofrtwo0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,FR,h,G,two,freetime,0,smooth,boho,cold_season,"['L', 'S', 'M']"
21gT2005_bofrtwo0_pr,9,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,printed,boho,warm,"['L', 'X4XL', 'XL', 'XXL', 'XXXL']"
12aD1847_bofrthr0_fl,7,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,boho,warm,"['L', 'M', 'S', 'XL', 'XS']"
21aT1446_bofrthr0_po,7,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,polka_dot,boho,warm,"['S', 'XS']"
21rT1446_bofrthr0_po,7,top,2,2.1,CALIDOS/VERANO,pink,ROSA,True,N,r,I,three,freetime,0,polka_dot,boho,warm,"['S', 'XS']"
21fT1446_bofrthr0_po,7,top,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,freetime,0,polka_dot,boho,warm,"['L', 'M', 'S']"
32eQ290_bofrthrn_pr,7,scarf,3,3.2,CALIDOS/VERANO,yellow,AMARILLO,True,FR,e,D,three,freetime,no_especificado,printed,boho,warm_season,['UNQ']
32anQ290_bofrthrn_pr,7,scarf,3,3.2,FRIOS/INVIERNO,blue_klein,AZUL,True,FR,an,F,three,freetime,no_especificado,printed,boho,warm_season,['UNQ']
31aA139_clwotwo0_he,8,coat,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,herringbone,classic,cold,"['L', 'M', 'S']"
31bA139_clwotwo0_he,8,coat,3,3.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,two,work,0,herringbone,classic,cold,"['S', 'M', 'L']"
32dQ368_cafrthrn_an,8,scarf,3,3.2,CALIDOS/VERANO,red,ROJO,True,FR,d,C,three,freetime,no_especificado,animal_print,casual,cold,['UNQ']
32cQ368_cafrthrn_an,8,scarf,3,3.2,FRIOS/INVIERNO,rust,MARRÓN,True,FR,c,B,three,freetime,no_especificado,animal_print,casual,cold,['UNQ']
11sM297_stfrthr0_sm,7,jeans,1,1.1,CALIDOS/VERANO,blue_light,AZUL,True,IR,s,F,three,freetime,0,smooth,street,warm_season,"['L', 'M', 'S', 'X4XL', 'XXXL', 'XS', 'XL', 'XXL']"
11gM297_stfrthr0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,three,freetime,0,smooth,street,warm_season,"['L', 'M', 'XL', 'XS', 'S']"
21nT2072_clwothr0_sm,9,top,2,2.1,CALIDOS/VERANO,white,BLANCO,False,N,n,E,three,work,0,smooth,classic,warm_season,"['L', 'M', 'S']"
12fD2381_bofrthr0_fl,9,dress,1,1.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,freetime,0,floral,boho,warm,"['L', 'XS', 'XL']"
11aP1326_bofrthr0_fl,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,boho,warm,"['L', 'M', 'S', 'XS']"
21gT2007_bofrtwo0_pr,9,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,printed,boho,warm,"['XXL', 'XL', 'X4XL', 'XXXL', 'L']"
22fJ1281_cafrtwo0_sm,8,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,two,freetime,0,smooth,casual,cold,"['L', 'M', 'S', 'XL', 'XS']"
22adJ1281_cafrtwo0_sm,8,sweater,2,2.2,FRIOS/INVIERNO,brown_light,MARRÓN,True,N,ad,B,two,freetime,0,smooth,casual,cold,"['XL', 'XS', 'L', 'M', 'S']"
21tC2220_cawotwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,work,0,smooth,casual,warm_season,"['L', 'M', 'S']"
21dC2220_cawotwo0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,red,ROJO,True,IR,d,C,two,work,0,smooth,casual,warm_season,"['S', 'M', 'L']"
32jQ360_bowotwon_ch,8,scarf,3,3.2,FRIOS/INVIERNO,gray_light,GRIS,True,FR,j,H,two,work,no_especificado,checked,boho,cold,['UNQ']
32aQ360_bowotwon_ch,8,scarf,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,no_especificado,checked,boho,cold,['UNQ']
32dQ360_bowotwon_ch,8,scarf,3,3.2,CALIDOS/VERANO,red,ROJO,True,FR,d,C,two,work,no_especificado,checked,boho,cold,['UNQ']
11gF1178_clfrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,smooth,classic,cold,"['S', 'L', 'XS', 'M', 'XL']"
11bF1178_clfrthr0_sm,9,skirt,1,1.1,CALIDOS/VERANO,beige,MARRÓN,True,FR,b,B,three,freetime,0,smooth,classic,cold,"['M', 'XS', 'S', 'XL', 'L']"
11hF1178_clfrthr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,FR,h,G,three,freetime,0,smooth,classic,cold,"['L', 'XL', 'XS', 'S', 'M']"
11sF1178_clfrthr0_sm,8,skirt,1,1.1,CALIDOS/VERANO,blue_light,AZUL,True,FR,s,F,three,freetime,0,smooth,classic,cold,"['L', 'M', 'S', 'XL', 'XS']"
11aF1178_clfrthr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,smooth,classic,cold,"['L', 'M', 'XS', 'S', 'XL']"
11gP957_clwothr0_mi,8,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,miniprint,classic,cold,"['L', 'M', 'S', 'XL', 'XXL']"
12aY159_bowothr0_sm,9,jumpsuit,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,smooth,boho,warm,"['M', 'XL', 'XXL', 'L', 'S']"
21aS2731_bowothr0_an,9,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,animal_print,boho,cold_season,"['S', 'M', 'L']"
21fS2731_bowothr0_an,9,shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,three,work,0,animal_print,boho,cold_season,"['M', 'S', 'L']"
22jJ586_cawotwo0_sm,7,cardigan,2,2.2,FRIOS/INVIERNO,gray_light,GRIS,True,N,j,H,two,work,0,smooth,casual,warm_season,['UNQ']
22iJ586_cawotwo0_sm,7,cardigan,2,2.2,CALIDOS/VERANO,camel,MARRÓN,True,N,i,B,two,work,0,smooth,casual,warm_season,['UNQ']
22qJ586_cawotwo0_sm,7,cardigan,2,2.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,two,work,0,smooth,casual,warm_season,['UNQ']
22aJ586_cawotwo0_sm,7,cardigan,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,casual,warm_season,['UNQ']
22hJ586_cawotwo0_sm,7,cardigan,2,2.2,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,two,work,0,smooth,casual,warm_season,['UNQ']
31aK1111_bofrthr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,boho,cold_season,"['XS', 'L', 'S', 'XL', 'M']"
31apK1111_bofrthr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,brick,MARRÓN,True,N,ap,B,three,freetime,0,smooth,boho,cold_season,"['L', 'S', 'XL', 'M', 'XS']"
21lC717_cafrtwo0_ho,7,t-shirt,2,2.1,FRIOS/INVIERNO,brown,MARRÓN,True,IR,l,B,two,freetime,0,horizontal_stripes,casual,warm,"['XL', 'XS', 'L', 'M', 'S']"
21nC717_cafrtwo0_ho,9,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,True,IR,n,E,two,freetime,0,horizontal_stripes,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
21aC717_cafrtwo0_ho,9,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,two,freetime,0,horizontal_stripes,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
21kC717_cafrtwo0_ho,9,t-shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,IR,k,G,two,freetime,0,horizontal_stripes,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
21eC717_cafrtwo0_ho,7,t-shirt,2,2.1,CALIDOS/VERANO,yellow,AMARILLO,False,IR,e,D,two,freetime,0,horizontal_stripes,casual,warm,"['S', 'L', 'XS', 'XL', 'M']"
21tC717_cafrtwo0_ho,7,t-shirt,2,2.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,freetime,0,horizontal_stripes,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
31gK1105_bofrthr0_fl,9,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,floral,boho,warm_season,"['L', 'S', 'XXL', 'M', 'XL']"
12aD2129_stwofou0_pr,9,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,four,work,0,printed,street,warm,"['M', 'XL', 'XXL', 'L', 'S']"
21hC2219_cawotwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,green_dark,VERDE,True,IR,h,G,two,work,0,smooth,casual,warm_season,"['L', 'M', 'S']"
22gJ462_cawothr0_ho,9,pullover,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,horizontal_stripes,casual,cold,"['XL', 'XS', 'L', 'S', 'M']"
22aJ462_cawothr0_ho,7,pullover,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,horizontal_stripes,casual,cold,"['L', 'M', 'S', 'XL', 'XS']"
11gM20_cafrtwo0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,0,smooth,casual,warm_season,"['X4XL', 'XXXL', 'XXL']"
11tM45_cafrthr0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,three,freetime,0,smooth,casual,warm_season,['UNQ']
12jD2324_clwoone1_sm,9,dress,1,1.2,FRIOS/INVIERNO,gray_light,GRIS,True,N,j,H,one,work,1,smooth,classic,cold,['XL']
12gD2324_clwoone1_sm,9,dress,1,1.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,one,work,1,smooth,classic,cold,['XL']
21fC1384_stfrthr0_sm,8,t-shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,IR,f,E,three,freetime,0,smooth,street,warm_season,"['XS', 'L', 'M', 'S']"
21gT2008_bofrtwo0_pr,9,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,printed,boho,warm_season,"['L', 'XL', 'XXL', 'XXXL', 'X4XL']"
31gK435_clwotwo0_sm,9,trench,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,smooth,classic,cold_season,"['S', 'L', 'M', 'XL']"
31aK435_clwotwo0_sm,9,trench,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,classic,cold_season,"['L', 'M', 'XL', 'S']"
31yK435_clwotwo0_sm,7,trench,3,3.1,FRIOS/INVIERNO,garnet,ROJO,True,N,y,C,two,work,0,smooth,classic,cold_season,"['XL', 'L', 'M', 'S']"
31kK435_clwotwo0_sm,9,trench,3,3.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,work,0,smooth,classic,cold_season,"['M', 'XL', 'S', 'L']"
22tX87_cafrthr0_sm,7,sweatshirt,2,2.2,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,three,freetime,0,smooth,casual,warm_season,"['L', 'XL', 'X4XL', 'XXXL', 'XXL']"
22pX87_cafrthr0_sm,7,sweatshirt,2,2.2,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,casual,warm_season,"['XXXL', 'X4XL', 'XL', 'XXL', 'L']"
11aF13_bofrthr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,smooth,boho,warm_season,"['S', 'XL', 'XS', 'M', 'L']"
11lF13_bofrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,brown,MARRÓN,True,FR,l,B,three,freetime,0,smooth,boho,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
11hF13_bofrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,FR,h,G,three,freetime,0,smooth,boho,warm_season,"['XL', 'L', 'M', 'XS', 'S']"
11aaF13_bofrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,aubergine,MORADO,True,FR,aa,K,three,freetime,0,smooth,boho,warm_season,"['S', 'XL', 'M', 'L', 'XS']"
11cF13_bofrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,rust,MARRÓN,True,FR,c,B,three,freetime,0,smooth,boho,warm_season,"['S', 'XL', 'XS', 'L', 'M']"
11aP1909_clwotwo0_sm,9,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,classic,warm_season,"['XL', 'M', 'S', 'XXL', 'L', 'XS']"
11gP1909_clwotwo0_sm,9,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,smooth,classic,warm_season,"['XL', 'XXL', 'S', 'L', 'M', 'XS']"
11gP1427_bofrthr0_an,7,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,animal_print,boho,warm,"['XXL', 'XXXL', 'X4XL', 'L', 'XL']"
11aP1427_bofrthr0_an,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,animal_print,boho,warm,"['X4XL', 'XXL', 'XXXL', 'L', 'XL']"
21aT2024_bofrtwo0_sh,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,sheets,boho,warm,"['X4XL', 'XXXL', 'L', 'XL', 'XXL']"
11aP904_clwotwo1_sm,8,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,1,smooth,classic,warm_season,"['XL', 'XXL', 'L', 'M', 'S', 'XS']"
11gP904_clwotwo1_sm,8,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,1,smooth,classic,warm_season,"['XXL', 'XL', 'XS', 'M', 'S', 'L']"
21qS1730_bowothr0_sm,7,shirt,2,2.1,CALIDOS/VERANO,mustand,AMARILLO,True,FR,q,D,three,work,0,smooth,boho,warm,"['M', 'S']"
21fT1245_stfrthr0_an,7,top,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,freetime,0,animal_print,street,warm,"['M', 'L', 'S']"
11aP962_stfrthr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,street,warm_season,"['L', 'M', 'S', 'XL']"
12nD2158_bowothr0_sm,9,dress,1,1.2,CALIDOS/VERANO,white,BLANCO,True,N,n,E,three,work,0,smooth,boho,warm,"['M', 'L', 'S', 'XL', 'XXL']"
12aD2158_bowothr0_sm,9,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,smooth,boho,warm,"['M', 'L', 'S', 'XXL', 'XL']"
11tM666_cawotwo1_sm,9,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,work,1,smooth,casual,cold_season,"['XXXL', 'X4XL', 'XXL', 'L', 'XL', 'S', 'M']"
22aJ726_clwotwo1_sm,7,sweater,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,1,smooth,classic,cold,"['XL', 'XS', 'S', 'L', 'M']"
22gJ726_clwotwo1_sm,7,sweater,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,1,smooth,classic,cold,"['S', 'XL', 'XS', 'L', 'M']"
22fJ726_clwotwo1_sm,7,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,False,N,f,E,two,work,1,smooth,classic,cold,"['XS', 'L', 'M', 'S', 'XL']"
11tM303_cafrtwo0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,freetime,0,smooth,casual,cold_season,"['L', 'M', 'S', 'XS', 'XXL', 'XL']"
11pM39_cafrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,casual,warm_season,"['M', 'XL', 'S', 'XS', 'L']"
21dC1203_clwothr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,red,ROJO,True,IR,d,C,three,work,0,smooth,classic,warm_season,"['M', 'S']"
21gC1203_clwothr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,three,work,0,smooth,classic,warm_season,"['M', 'S']"
21fC1203_clwothr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,IR,f,E,three,work,0,smooth,classic,warm_season,"['M', 'S']"
21oC1203_clwothr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,green,VERDE,True,IR,o,G,three,work,0,smooth,classic,warm_season,"['M', 'S']"
11rF1041_bofrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,pink,ROSA,True,FR,r,I,three,freetime,0,smooth,boho,warm,"['M', 'L', 'S']"
11bF1041_bofrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,beige,MARRÓN,True,FR,b,B,three,freetime,0,smooth,boho,warm,"['S', 'L', 'M']"
11nF1041_bofrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,white,BLANCO,False,FR,n,E,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S']"
11qF1041_bofrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,mustand,AMARILLO,True,FR,q,D,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S']"
11aF1041_bofrthr0_sm,7,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S']"
11gF1037_bofrthr0_et,7,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,ethnic,boho,warm,"['M', 'S']"
11jP2150_stwothr0_sm,9,pant,1,1.1,FRIOS/INVIERNO,gray_light,GRIS,True,N,j,H,three,work,0,smooth,street,warm_season,"['L', 'M', 'S', 'XL', 'XXL']"
21fS3087_bowotwo0_sh,9,shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,two,work,0,sheets,boho,warm,"['XXL', 'XXXL', 'X4XL']"
11kP1083_cawotwo0_sm,8,pant,1,1.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,work,0,smooth,casual,warm_season,"['M', 'L', 'S', 'XS']"
11yP1083_cawotwo0_sm,8,pant,1,1.1,FRIOS/INVIERNO,garnet,ROJO,True,N,y,C,two,work,0,smooth,casual,warm_season,"['L', 'M', 'XS', 'S']"
11aP1083_cawotwo0_sm,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XS']"
11iP1083_cawotwo0_sm,8,pant,1,1.1,CALIDOS/VERANO,camel,MARRÓN,True,N,i,B,two,work,0,smooth,casual,warm_season,"['L', 'S', 'XS', 'M']"
11fP1083_cawotwo0_sm,7,pant,1,1.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,two,work,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XS']"
11sM525_stwotwo0_sm,9,jeans,1,1.1,CALIDOS/VERANO,blue_light,AZUL,True,IR,s,F,two,work,0,smooth,street,warm_season,"['XXXL', 'XXL', 'X4XL', 'XL']"
11tM525_stwotwo0_sm,9,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,work,0,smooth,street,warm_season,"['XL', 'XXL', 'XXXL', 'X4XL']"
31kK510_cafrthr0_sm,7,jacket,3,3.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,freetime,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
22fJ1472_cafrthr0_ge,8,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,freetime,0,geometric,casual,cold,"['S', 'XS', 'L', 'M']"
11sM221_cafrthr0_sm,7,jeans,1,1.1,CALIDOS/VERANO,blue_light,AZUL,True,IR,s,F,three,freetime,0,smooth,casual,warm_season,"['XXL', 'XXXL', 'X4XL', 'XL']"
12gD1896_bowothr0_pr,7,dress,1,1.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,printed,boho,warm,"['S', 'M', 'XL', 'XXL', 'L']"
11hP2256_bowothr0_sm,9,pant,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,three,work,0,smooth,boho,warm,"['M', 'XXL', 'XS', 'L', 'S', 'XL']"
32qQ347_cafrtwon_ho,8,scarf,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,FR,q,D,two,freetime,no_especificado,horizontal_stripes,casual,cold,['UNQ']
12aD2642_bowothr0_mi,9,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,miniprint,boho,warm,"['XL', 'L', 'M', 'S']"
11gM187_cafrtwo0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,0,smooth,casual,warm_season,"['XS', 'S', 'XL', 'L', 'M']"
11aqM187_cafrtwo0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,purple,MORADO,True,IR,aq,K,two,freetime,0,smooth,casual,warm_season,"['XL', 'XS', 'L', 'M', 'S']"
12gD1737_clfrtwo1_sm,7,dress,1,1.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,1,smooth,classic,warm_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
32adB378_bowotwon_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown_light,MARRÓN,True,N,ad,B,two,work,no_especificado,smooth,boho,warm_season,['UNQ']
32vB378_bowotwon_sm,7,bag,3,3.2,CALIDOS/VERANO,crimson,ROJO,True,N,v,C,two,work,no_especificado,smooth,boho,warm_season,['UNQ']
32oB378_bowotwon_sm,7,bag,3,3.2,CALIDOS/VERANO,green,VERDE,True,N,o,G,two,work,no_especificado,smooth,boho,warm_season,['UNQ']
21gT1006_clfrtwo0_ho,7,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,horizontal_stripes,classic,cold,"['L', 'M', 'S', 'X4XL', 'XL', 'XXXL', 'XXL']"
21nS1574_bowothr0_fl,7,shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,FR,n,E,three,work,0,floral,boho,warm_season,"['XXL', 'L', 'M', 'XL', 'XXXL']"
21aS1574_bowothr0_fl,7,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,floral,boho,warm_season,"['XL', 'XXL', 'XXXL', 'L', 'M']"
21aT1100_clwotwo0_sm,7,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,classic,warm_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL', 'XXXL']"
11tM113_cafrtwo0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,freetime,0,smooth,casual,cold,"['L', 'M', 'XL', 'XS', 'S']"
11acM123_cafrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,grey,GRIS,True,IR,ac,H,three,freetime,0,smooth,casual,cold,"['L', 'XL', 'M', 'XS', 'S']"
31gK527_clwothr0_ve,7,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,vertical_stripes,classic,cold_season,"['S', 'XL', 'L', 'M', 'XS', 'XXL']"
31gK526_clwotwo0_sm,7,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,smooth,classic,cold_season,"['M', 'S', 'XL', 'XS', 'XXL', 'L']"
31aK526_clwotwo0_sm,7,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,classic,cold_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
22aJ1119_clwothr0_ho,7,cardigan,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,horizontal_stripes,classic,warm_season,"['M', 'S', 'XL', 'XS', 'XXL', 'L']"
31gK559_clwotwo0_ge,7,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,geometric,classic,cold_season,"['XL', 'XS', 'XXL', 'M']"
11aP1487_cafrtwo0_sm,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,casual,warm,"['L', 'M', 'XL', 'XS', 'S']"
11kP1487_cafrtwo0_sm,7,pant,1,1.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,freetime,0,smooth,casual,warm,"['L', 'XL', 'XS', 'S', 'M']"
11uP1487_cafrtwo0_sm,7,pant,1,1.1,CALIDOS/VERANO,orange,NARANJA,True,N,u,J,two,freetime,0,smooth,casual,warm,"['L', 'M', 'XL', 'XS', 'S']"
31rK472_cafrtwo0_sm,7,parka,3,3.1,CALIDOS/VERANO,pink,ROSA,True,N,r,I,two,freetime,0,smooth,casual,cold_season,"['XS', 'L', 'M', 'S', 'XL', 'XXL']"
31kK472_cafrtwo0_sm,7,parka,3,3.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,freetime,0,smooth,casual,cold_season,"['L', 'M', 'XS', 'XXL', 'S', 'XL']"
31gK472_cafrtwo0_sm,7,parka,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,casual,cold_season,"['XS', 'S', 'XL', 'XXL', 'L', 'M']"
11aF912_stfrthr0_sm,7,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,smooth,street,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
11gF912_stfrthr0_sm,7,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,smooth,street,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
21gT889_stwothr0_sm,7,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,smooth,street,warm_season,"['L', 'M', 'S', 'XS', 'XL']"
21fT889_stwothr0_sm,7,top,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,work,0,smooth,street,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
